season,team,offense_firstDowns,offense_firstDownsOpponent,offense_fourthDownConversions,offense_fourthDownConversionsOpponent,offense_fourthDowns,offense_fourthDownsOpponent,offense_fumblesLost,offense_fumblesLostOpponent,offense_fumblesRecovered,offense_fumblesRecoveredOpponent,offense_games,offense_interceptions,offense_interceptionsOpponent,offense_interceptionTDs,offense_interceptionTDsOpponent,offense_interceptionYards,offense_interceptionYardsOpponent,offense_kickReturns,offense_kickReturnsOpponent,offense_kickReturnTDs,offense_kickReturnTDsOpponent,offense_kickReturnYards,offense_kickReturnYardsOpponent,offense_netPassingYards,offense_netPassingYardsOpponent,offense_passAttempts,offense_passAttemptsOpponent,offense_passCompletions,offense_passCompletionsOpponent,offense_passesIntercepted,offense_passesInterceptedOpponent,offense_passingTDs,offense_passingTDsOpponent,offense_penalties,offense_penaltiesOpponent,offense_penaltyYards,offense_penaltyYardsOpponent,offense_possessionTime,offense_possessionTimeOpponent,offense_puntReturns,offense_puntReturnsOpponent,offense_puntReturnTDs,offense_puntReturnTDsOpponent,offense_puntReturnYards,offense_puntReturnYardsOpponent,offense_rushingAttempts,offense_rushingAttemptsOpponent,offense_rushingTDs,offense_rushingTDsOpponent,offense_rushingYards,offense_rushingYardsOpponent,offense_sacks,offense_sacksOpponent,offense_tacklesForLoss,offense_tacklesForLossOpponent,offense_thirdDownConversions,offense_thirdDownConversionsOpponent,offense_thirdDowns,offense_thirdDownsOpponent,offense_totalYards,offense_totalYardsOpponent,offense_turnovers,offense_turnoversOpponent,defense_firstDowns,defense_firstDownsOpponent,defense_fourthDownConversions,defense_fourthDownConversionsOpponent,defense_fourthDowns,defense_fourthDownsOpponent,defense_fumblesLost,defense_fumblesLostOpponent,defense_fumblesRecovered,defense_fumblesRecoveredOpponent,defense_games,defense_interceptions,defense_interceptionsOpponent,defense_interceptionTDs,defense_interceptionTDsOpponent,defense_interceptionYards,defense_interceptionYardsOpponent,defense_kickReturns,defense_kickReturnsOpponent,defense_kickReturnTDs,defense_kickReturnTDsOpponent,defense_kickReturnYards,defense_kickReturnYardsOpponent,defense_netPassingYards,defense_netPassingYardsOpponent,defense_passAttempts,defense_passAttemptsOpponent,defense_passCompletions,defense_passCompletionsOpponent,defense_passesIntercepted,defense_passesInterceptedOpponent,defense_passingTDs,defense_passingTDsOpponent,defense_penalties,defense_penaltiesOpponent,defense_penaltyYards,defense_penaltyYardsOpponent,defense_possessionTime,defense_possessionTimeOpponent,defense_puntReturns,defense_puntReturnsOpponent,defense_puntReturnTDs,defense_puntReturnTDsOpponent,defense_puntReturnYards,defense_puntReturnYardsOpponent,defense_rushingAttempts,defense_rushingAttemptsOpponent,defense_rushingTDs,defense_rushingTDsOpponent,defense_rushingYards,defense_rushingYardsOpponent,defense_sacks,defense_sacksOpponent,defense_tacklesForLoss,defense_tacklesForLossOpponent,defense_thirdDownConversions,defense_thirdDownConversionsOpponent,defense_thirdDowns,defense_thirdDownsOpponent,defense_totalYards,defense_totalYardsOpponent,defense_turnovers,defense_turnoversOpponent
2022,Iowa State,245.0,185.0,15.0,10.0,27.0,17.0,7.0,8.0,14.0,10.0,12,15.0,7.0,0.0,2.0,84.0,186.0,21.0,37.0,0.0,0.0,348.0,745.0,3141.0,2139.0,479.0,322.0,313.0,190.0,7.0,15.0,19.0,20.0,67.0,58.0,548.0,506.0,23128.0,20065.0,13.0,11.0,0.0,0.0,87.0,29.0,394.0,403.0,10.0,8.0,1286.0,1288.0,18.0,26.0,64.0,70.0,80.0,46.0,191.0,157.0,4427.0,3427.0,22.0,15.0,245.0,185.0,15.0,10.0,27.0,17.0,7.0,8.0,14.0,10.0,12,15.0,7.0,0.0,2.0,84.0,186.0,21.0,37.0,0.0,0.0,348.0,745.0,3141.0,2139.0,479.0,322.0,313.0,190.0,7.0,15.0,19.0,20.0,67.0,58.0,548.0,506.0,23128.0,20065.0,13.0,11.0,0.0,0.0,87.0,29.0,394.0,403.0,10.0,8.0,1286.0,1288.0,18.0,26.0,64.0,70.0,80.0,46.0,191.0,157.0,4427.0,3427.0,22.0,15.0
2022,James Madison,249.0,152.0,9.0,8.0,20.0,17.0,10.0,11.0,20.0,21.0,11,10.0,11.0,2.0,0.0,97.0,119.0,22.0,19.0,0.0,0.0,403.0,371.0,2918.0,2310.0,327.0,318.0,200.0,174.0,11.0,10.0,27.0,17.0,56.0,57.0,439.0,504.0,22204.0,17396.0,20.0,15.0,0.0,1.0,114.0,132.0,479.0,356.0,24.0,8.0,2059.0,882.0,38.0,21.0,96.0,66.0,60.0,43.0,151.0,155.0,4977.0,3192.0,20.0,22.0,249.0,152.0,9.0,8.0,20.0,17.0,10.0,11.0,20.0,21.0,11,10.0,11.0,2.0,0.0,97.0,119.0,22.0,19.0,0.0,0.0,403.0,371.0,2918.0,2310.0,327.0,318.0,200.0,174.0,11.0,10.0,27.0,17.0,56.0,57.0,439.0,504.0,22204.0,17396.0,20.0,15.0,0.0,1.0,114.0,132.0,479.0,356.0,24.0,8.0,2059.0,882.0,38.0,21.0,96.0,66.0,60.0,43.0,151.0,155.0,4977.0,3192.0,20.0,22.0
2022,Kansas,264.0,323.0,9.0,19.0,19.0,28.0,11.0,10.0,11.0,11.0,13,8.0,12.0,1.0,0.0,208.0,30.0,24.0,23.0,0.0,0.0,410.0,539.0,3307.0,3372.0,371.0,429.0,242.0,278.0,12.0,8.0,32.0,21.0,69.0,62.0,605.0,508.0,22494.0,25158.0,4.0,11.0,0.0,0.0,15.0,76.0,446.0,565.0,29.0,37.0,2386.0,2709.0,24.0,9.0,57.0,51.0,80.0,92.0,158.0,194.0,5693.0,6081.0,19.0,22.0,264.0,323.0,9.0,19.0,19.0,28.0,11.0,10.0,11.0,11.0,13,8.0,12.0,1.0,0.0,208.0,30.0,24.0,23.0,0.0,0.0,410.0,539.0,3307.0,3372.0,371.0,429.0,242.0,278.0,12.0,8.0,32.0,21.0,69.0,62.0,605.0,508.0,22494.0,25158.0,4.0,11.0,0.0,0.0,15.0,76.0,446.0,565.0,29.0,37.0,2386.0,2709.0,24.0,9.0,57.0,51.0,80.0,92.0,158.0,194.0,5693.0,6081.0,19.0,22.0
2022,Kansas State,281.0,264.0,17.0,13.0,29.0,33.0,6.0,8.0,13.0,10.0,14,6.0,16.0,1.0,1.0,101.0,68.0,35.0,24.0,0.0,0.0,804.0,403.0,2947.0,3141.0,388.0,463.0,242.0,270.0,16.0,6.0,21.0,21.0,74.0,83.0,601.0,639.0,26643.0,23660.0,16.0,9.0,2.0,0.0,197.0,55.0,569.0,485.0,32.0,15.0,2916.0,2111.0,30.0,21.0,68.0,63.0,76.0,66.0,195.0,194.0,5863.0,5252.0,12.0,24.0,281.0,264.0,17.0,13.0,29.0,33.0,6.0,8.0,13.0,10.0,14,6.0,16.0,1.0,1.0,101.0,68.0,35.0,24.0,0.0,0.0,804.0,403.0,2947.0,3141.0,388.0,463.0,242.0,270.0,16.0,6.0,21.0,21.0,74.0,83.0,601.0,639.0,26643.0,23660.0,16.0,9.0,2.0,0.0,197.0,55.0,569.0,485.0,32.0,15.0,2916.0,2111.0,30.0,21.0,68.0,63.0,76.0,66.0,195.0,194.0,5863.0,5252.0,12.0,24.0
2022,Kent State,274.0,277.0,12.0,18.0,24.0,32.0,5.0,6.0,9.0,5.0,12,8.0,7.0,1.0,0.0,71.0,33.0,38.0,35.0,0.0,0.0,847.0,575.0,2582.0,3283.0,349.0,403.0,194.0,282.0,7.0,8.0,17.0,23.0,80.0,60.0,652.0,487.0,18812.0,24388.0,17.0,16.0,1.0,0.0,113.0,94.0,517.0,498.0,23.0,19.0,2433.0,1921.0,26.0,21.0,70.0,78.0,72.0,71.0,175.0,180.0,5015.0,5204.0,13.0,13.0,274.0,277.0,12.0,18.0,24.0,32.0,5.0,6.0,9.0,5.0,12,8.0,7.0,1.0,0.0,71.0,33.0,38.0,35.0,0.0,0.0,847.0,575.0,2582.0,3283.0,349.0,403.0,194.0,282.0,7.0,8.0,17.0,23.0,80.0,60.0,652.0,487.0,18812.0,24388.0,17.0,16.0,1.0,0.0,113.0,94.0,517.0,498.0,23.0,19.0,2433.0,1921.0,26.0,21.0,70.0,78.0,72.0,71.0,175.0,180.0,5015.0,5204.0,13.0,13.0
2022,Kentucky,229.0,198.0,16.0,12.0,26.0,29.0,6.0,6.0,10.0,11.0,13,13.0,10.0,1.0,3.0,144.0,251.0,27.0,14.0,1.0,0.0,506.0,334.0,2710.0,2220.0,349.0,346.0,224.0,206.0,10.0,13.0,21.0,10.0,74.0,74.0,514.0,644.0,25845.0,20915.0,23.0,12.0,0.0,0.0,114.0,167.0,463.0,433.0,9.0,16.0,1511.0,1828.0,19.0,47.0,52.0,87.0,58.0,57.0,170.0,171.0,4221.0,4048.0,19.0,16.0,229.0,198.0,16.0,12.0,26.0,29.0,6.0,6.0,10.0,11.0,13,13.0,10.0,1.0,3.0,144.0,251.0,27.0,14.0,1.0,0.0,506.0,334.0,2710.0,2220.0,349.0,346.0,224.0,206.0,10.0,13.0,21.0,10.0,74.0,74.0,514.0,644.0,25845.0,20915.0,23.0,12.0,0.0,0.0,114.0,167.0,463.0,433.0,9.0,16.0,1511.0,1828.0,19.0,47.0,52.0,87.0,58.0,57.0,170.0,171.0,4221.0,4048.0,19.0,16.0
2022,Liberty,265.0,241.0,11.0,16.0,23.0,29.0,12.0,10.0,14.0,21.0,13,15.0,14.0,0.0,1.0,88.0,113.0,39.0,22.0,1.0,0.0,810.0,415.0,2815.0,2595.0,395.0,390.0,229.0,229.0,14.0,15.0,21.0,16.0,80.0,89.0,696.0,746.0,22329.0,24409.0,18.0,16.0,0.0,0.0,74.0,172.0,492.0,515.0,24.0,20.0,2241.0,1905.0,41.0,39.0,109.0,94.0,64.0,66.0,174.0,192.0,5056.0,4500.0,27.0,24.0,265.0,241.0,11.0,16.0,23.0,29.0,12.0,10.0,14.0,21.0,13,15.0,14.0,0.0,1.0,88.0,113.0,39.0,22.0,1.0,0.0,810.0,415.0,2815.0,2595.0,395.0,390.0,229.0,229.0,14.0,15.0,21.0,16.0,80.0,89.0,696.0,746.0,22329.0,24409.0,18.0,16.0,0.0,0.0,74.0,172.0,492.0,515.0,24.0,20.0,2241.0,1905.0,41.0,39.0,109.0,94.0,64.0,66.0,174.0,192.0,5056.0,4500.0,27.0,24.0
2022,Louisiana,255.0,246.0,17.0,14.0,33.0,28.0,8.0,8.0,14.0,10.0,13,9.0,15.0,1.0,1.0,154.0,173.0,25.0,35.0,0.0,0.0,467.0,538.0,2859.0,2859.0,441.0,426.0,252.0,245.0,15.0,9.0,27.0,18.0,85.0,88.0,724.0,694.0,23020.0,23764.0,27.0,17.0,2.0,0.0,442.0,117.0,457.0,463.0,10.0,18.0,1877.0,1848.0,27.0,23.0,59.0,58.0,72.0,76.0,186.0,192.0,4736.0,4707.0,17.0,23.0,255.0,246.0,17.0,14.0,33.0,28.0,8.0,8.0,14.0,10.0,13,9.0,15.0,1.0,1.0,154.0,173.0,25.0,35.0,0.0,0.0,467.0,538.0,2859.0,2859.0,441.0,426.0,252.0,245.0,15.0,9.0,27.0,18.0,85.0,88.0,724.0,694.0,23020.0,23764.0,27.0,17.0,2.0,0.0,442.0,117.0,457.0,463.0,10.0,18.0,1877.0,1848.0,27.0,23.0,59.0,58.0,72.0,76.0,186.0,192.0,4736.0,4707.0,17.0,23.0
2022,Louisiana Tech,233.0,288.0,13.0,18.0,29.0,27.0,6.0,11.0,19.0,8.0,12,19.0,11.0,2.0,2.0,135.0,180.0,36.0,26.0,0.0,0.0,745.0,479.0,3207.0,2707.0,434.0,386.0,254.0,219.0,11.0,19.0,25.0,20.0,81.0,97.0,767.0,865.0,21663.0,21537.0,21.0,10.0,0.0,2.0,253.0,121.0,400.0,477.0,14.0,34.0,1505.0,2918.0,16.0,32.0,55.0,80.0,65.0,71.0,177.0,165.0,4712.0,5625.0,25.0,22.0,233.0,288.0,13.0,18.0,29.0,27.0,6.0,11.0,19.0,8.0,12,19.0,11.0,2.0,2.0,135.0,180.0,36.0,26.0,0.0,0.0,745.0,479.0,3207.0,2707.0,434.0,386.0,254.0,219.0,11.0,19.0,25.0,20.0,81.0,97.0,767.0,865.0,21663.0,21537.0,21.0,10.0,0.0,2.0,253.0,121.0,400.0,477.0,14.0,34.0,1505.0,2918.0,16.0,32.0,55.0,80.0,65.0,71.0,177.0,165.0,4712.0,5625.0,25.0,22.0
2022,Louisville,264.0,238.0,12.0,4.0,30.0,21.0,11.0,15.0,19.0,14.0,13,12.0,15.0,2.0,0.0,214.0,176.0,17.0,30.0,1.0,0.0,371.0,548.0,2672.0,2562.0,368.0,362.0,218.0,211.0,15.0,12.0,13.0,17.0,90.0,101.0,858.0,724.0,23328.0,23446.0,28.0,22.0,0.0,0.0,141.0,111.0,519.0,486.0,25.0,13.0,2613.0,1730.0,48.0,25.0,93.0,69.0,67.0,57.0,177.0,172.0,5285.0,4292.0,23.0,30.0,264.0,238.0,12.0,4.0,30.0,21.0,11.0,15.0,19.0,14.0,13,12.0,15.0,2.0,0.0,214.0,176.0,17.0,30.0,1.0,0.0,371.0,548.0,2672.0,2562.0,368.0,362.0,218.0,211.0,15.0,12.0,13.0,17.0,90.0,101.0,858.0,724.0,23328.0,23446.0,28.0,22.0,0.0,0.0,141.0,111.0,519.0,486.0,25.0,13.0,2613.0,1730.0,48.0,25.0,93.0,69.0,67.0,57.0,177.0,172.0,5285.0,4292.0,23.0,30.0
2022,LSU,345.0,264.0,11.0,12.0,22.0,30.0,12.0,11.0,19.0,16.0,14,7.0,9.0,2.0,1.0,197.0,114.0,17.0,30.0,0.0,0.0,337.0,686.0,3770.0,2885.0,480.0,424.0,322.0,237.0,9.0,7.0,23.0,17.0,84.0,80.0,730.0,770.0,26058.0,24308.0,17.0,17.0,0.0,0.0,88.0,186.0,518.0,505.0,39.0,18.0,2573.0,2072.0,27.0,45.0,67.0,74.0,87.0,78.0,179.0,200.0,6343.0,4957.0,19.0,20.0,345.0,264.0,11.0,12.0,22.0,30.0,12.0,11.0,19.0,16.0,14,7.0,9.0,2.0,1.0,197.0,114.0,17.0,30.0,0.0,0.0,337.0,686.0,3770.0,2885.0,480.0,424.0,322.0,237.0,9.0,7.0,23.0,17.0,84.0,80.0,730.0,770.0,26058.0,24308.0,17.0,17.0,0.0,0.0,88.0,186.0,518.0,505.0,39.0,18.0,2573.0,2072.0,27.0,45.0,67.0,74.0,87.0,78.0,179.0,200.0,6343.0,4957.0,19.0,20.0
2022,Marshall,270.0,198.0,6.0,12.0,21.0,26.0,9.0,10.0,19.0,11.0,13,10.0,18.0,3.0,1.0,162.0,106.0,20.0,18.0,0.0,1.0,386.0,356.0,2496.0,2608.0,367.0,420.0,225.0,216.0,18.0,10.0,16.0,12.0,93.0,73.0,859.0,671.0,24818.0,21894.0,24.0,15.0,1.0,0.0,144.0,87.0,596.0,420.0,20.0,10.0,2668.0,1221.0,37.0,35.0,82.0,89.0,77.0,44.0,206.0,187.0,5164.0,3829.0,19.0,28.0,270.0,198.0,6.0,12.0,21.0,26.0,9.0,10.0,19.0,11.0,13,10.0,18.0,3.0,1.0,162.0,106.0,20.0,18.0,0.0,1.0,386.0,356.0,2496.0,2608.0,367.0,420.0,225.0,216.0,18.0,10.0,16.0,12.0,93.0,73.0,859.0,671.0,24818.0,21894.0,24.0,15.0,1.0,0.0,144.0,87.0,596.0,420.0,20.0,10.0,2668.0,1221.0,37.0,35.0,82.0,89.0,77.0,44.0,206.0,187.0,5164.0,3829.0,19.0,28.0
2022,Maryland,263.0,268.0,17.0,12.0,28.0,26.0,7.0,7.0,12.0,13.0,13,8.0,9.0,0.0,0.0,61.0,32.0,37.0,17.0,0.0,0.0,690.0,385.0,3383.0,2903.0,446.0,467.0,294.0,267.0,9.0,8.0,21.0,17.0,101.0,69.0,924.0,609.0,24262.0,22536.0,23.0,24.0,0.0,0.0,156.0,110.0,469.0,459.0,23.0,16.0,1837.0,1739.0,24.0,43.0,62.0,82.0,83.0,77.0,199.0,198.0,5220.0,4642.0,15.0,16.0,263.0,268.0,17.0,12.0,28.0,26.0,7.0,7.0,12.0,13.0,13,8.0,9.0,0.0,0.0,61.0,32.0,37.0,17.0,0.0,0.0,690.0,385.0,3383.0,2903.0,446.0,467.0,294.0,267.0,9.0,8.0,21.0,17.0,101.0,69.0,924.0,609.0,24262.0,22536.0,23.0,24.0,0.0,0.0,156.0,110.0,469.0,459.0,23.0,16.0,1837.0,1739.0,24.0,43.0,62.0,82.0,83.0,77.0,199.0,198.0,5220.0,4642.0,15.0,16.0
2022,Massachusetts,175.0,225.0,13.0,9.0,27.0,17.0,5.0,9.0,10.0,9.0,12,14.0,10.0,1.0,2.0,95.0,135.0,34.0,26.0,0.0,0.0,638.0,419.0,1403.0,2103.0,277.0,265.0,136.0,143.0,9.0,14.0,4.0,17.0,91.0,67.0,794.0,563.0,22985.0,21112.0,11.0,23.0,0.0,0.0,96.0,143.0,519.0,467.0,10.0,29.0,1804.0,2338.0,19.0,25.0,73.0,86.0,55.0,43.0,194.0,139.0,3207.0,4441.0,19.0,19.0,175.0,225.0,13.0,9.0,27.0,17.0,5.0,9.0,10.0,9.0,12,14.0,10.0,1.0,2.0,95.0,135.0,34.0,26.0,0.0,0.0,638.0,419.0,1403.0,2103.0,277.0,265.0,136.0,143.0,9.0,14.0,4.0,17.0,91.0,67.0,794.0,563.0,22985.0,21112.0,11.0,23.0,0.0,0.0,96.0,143.0,519.0,467.0,10.0,29.0,1804.0,2338.0,19.0,25.0,73.0,86.0,55.0,43.0,194.0,139.0,3207.0,4441.0,19.0,19.0
2022,Memphis,293.0,252.0,13.0,11.0,24.0,24.0,8.0,6.0,11.0,15.0,13,8.0,16.0,3.0,1.0,255.0,99.0,29.0,38.0,0.0,1.0,673.0,896.0,3641.0,3137.0,455.0,449.0,291.0,282.0,16.0,8.0,23.0,24.0,53.0,68.0,480.0,597.0,24061.0,22739.0,27.0,14.0,1.0,1.0,255.0,193.0,493.0,449.0,30.0,17.0,1851.0,1587.0,21.0,37.0,60.0,79.0,88.0,79.0,194.0,191.0,5492.0,4724.0,16.0,22.0,293.0,252.0,13.0,11.0,24.0,24.0,8.0,6.0,11.0,15.0,13,8.0,16.0,3.0,1.0,255.0,99.0,29.0,38.0,0.0,1.0,673.0,896.0,3641.0,3137.0,455.0,449.0,291.0,282.0,16.0,8.0,23.0,24.0,53.0,68.0,480.0,597.0,24061.0,22739.0,27.0,14.0,1.0,1.0,255.0,193.0,493.0,449.0,30.0,17.0,1851.0,1587.0,21.0,37.0,60.0,79.0,88.0,79.0,194.0,191.0,5492.0,4724.0,16.0,22.0
2022,Miami,254.0,223.0,9.0,9.0,22.0,14.0,13.0,8.0,12.0,19.0,12,12.0,14.0,2.0,2.0,136.0,153.0,35.0,14.0,1.0,0.0,930.0,237.0,2879.0,2791.0,413.0,334.0,256.0,203.0,13.0,11.0,18.0,20.0,84.0,73.0,715.0,659.0,22111.0,21089.0,13.0,16.0,0.0,0.0,125.0,69.0,414.0,428.0,12.0,18.0,1537.0,1720.0,37.0,36.0,83.0,70.0,67.0,68.0,166.0,162.0,4416.0,4511.0,25.0,22.0,254.0,223.0,9.0,9.0,22.0,14.0,13.0,8.0,12.0,19.0,12,12.0,14.0,2.0,2.0,136.0,153.0,35.0,14.0,1.0,0.0,930.0,237.0,2879.0,2791.0,413.0,334.0,256.0,203.0,13.0,11.0,18.0,20.0,84.0,73.0,715.0,659.0,22111.0,21089.0,13.0,16.0,0.0,0.0,125.0,69.0,414.0,428.0,12.0,18.0,1537.0,1720.0,37.0,36.0,83.0,70.0,67.0,68.0,166.0,162.0,4416.0,4511.0,25.0,22.0
2022,Miami (OH),223.0,261.0,11.0,10.0,22.0,18.0,6.0,11.0,13.0,8.0,13,5.0,11.0,1.0,0.0,173.0,87.0,18.0,25.0,0.0,1.0,299.0,525.0,2152.0,3083.0,337.0,445.0,184.0,273.0,11.0,5.0,15.0,17.0,71.0,77.0,628.0,745.0,23410.0,23370.0,24.0,23.0,0.0,0.0,172.0,69.0,483.0,452.0,14.0,17.0,1831.0,1767.0,28.0,38.0,57.0,75.0,59.0,75.0,185.0,187.0,3983.0,4850.0,11.0,22.0,223.0,261.0,11.0,10.0,22.0,18.0,6.0,11.0,13.0,8.0,13,5.0,11.0,1.0,0.0,173.0,87.0,18.0,25.0,0.0,1.0,299.0,525.0,2152.0,3083.0,337.0,445.0,184.0,273.0,11.0,5.0,15.0,17.0,71.0,77.0,628.0,745.0,23410.0,23370.0,24.0,23.0,0.0,0.0,172.0,69.0,483.0,452.0,14.0,17.0,1831.0,1767.0,28.0,38.0,57.0,75.0,59.0,75.0,185.0,187.0,3983.0,4850.0,11.0,22.0
2022,Michigan,326.0,216.0,18.0,9.0,21.0,28.0,4.0,4.0,5.0,6.0,14,6.0,14.0,1.0,3.0,168.0,117.0,20.0,25.0,0.0,0.0,401.0,442.0,3078.0,2719.0,370.0,457.0,238.0,256.0,14.0,6.0,24.0,11.0,58.0,62.0,448.0,630.0,28389.0,22011.0,33.0,9.0,1.0,1.0,281.0,83.0,600.0,421.0,41.0,10.0,3344.0,1371.0,37.0,17.0,68.0,59.0,84.0,67.0,186.0,198.0,6422.0,4090.0,10.0,18.0,326.0,216.0,18.0,9.0,21.0,28.0,4.0,4.0,5.0,6.0,14,6.0,14.0,1.0,3.0,168.0,117.0,20.0,25.0,0.0,0.0,401.0,442.0,3078.0,2719.0,370.0,457.0,238.0,256.0,14.0,6.0,24.0,11.0,58.0,62.0,448.0,630.0,28389.0,22011.0,33.0,9.0,1.0,1.0,281.0,83.0,600.0,421.0,41.0,10.0,3344.0,1371.0,37.0,17.0,68.0,59.0,84.0,67.0,186.0,198.0,6422.0,4090.0,10.0,18.0
2022,Michigan State,241.0,272.0,12.0,16.0,28.0,26.0,4.0,10.0,14.0,8.0,12,12.0,2.0,1.0,0.0,32.0,60.0,24.0,33.0,0.0,1.0,424.0,640.0,2880.0,2855.0,412.0,360.0,258.0,239.0,2.0,12.0,23.0,26.0,69.0,89.0,654.0,759.0,18864.0,24302.0,17.0,15.0,0.0,0.0,158.0,89.0,361.0,500.0,16.0,14.0,1356.0,2147.0,29.0,18.0,76.0,58.0,59.0,77.0,152.0,177.0,4236.0,5002.0,16.0,12.0,241.0,272.0,12.0,16.0,28.0,26.0,4.0,10.0,14.0,8.0,12,12.0,2.0,1.0,0.0,32.0,60.0,24.0,33.0,0.0,1.0,424.0,640.0,2880.0,2855.0,412.0,360.0,258.0,239.0,2.0,12.0,23.0,26.0,69.0,89.0,654.0,759.0,18864.0,24302.0,17.0,15.0,0.0,0.0,158.0,89.0,361.0,500.0,16.0,14.0,1356.0,2147.0,29.0,18.0,76.0,58.0,59.0,77.0,152.0,177.0,4236.0,5002.0,16.0,12.0
2022,Middle Tennessee,262.0,279.0,21.0,17.0,36.0,36.0,7.0,10.0,16.0,13.0,13,11.0,20.0,4.0,2.0,246.0,179.0,16.0,54.0,0.0,1.0,348.0,1057.0,3442.0,3793.0,512.0,509.0,341.0,293.0,20.0,11.0,21.0,29.0,86.0,92.0,765.0,876.0,22388.0,24354.0,23.0,22.0,2.0,0.0,224.0,129.0,451.0,452.0,20.0,14.0,1423.0,1518.0,35.0,37.0,83.0,98.0,69.0,75.0,202.0,196.0,4865.0,5311.0,18.0,30.0,262.0,279.0,21.0,17.0,36.0,36.0,7.0,10.0,16.0,13.0,13,11.0,20.0,4.0,2.0,246.0,179.0,16.0,54.0,0.0,1.0,348.0,1057.0,3442.0,3793.0,512.0,509.0,341.0,293.0,20.0,11.0,21.0,29.0,86.0,92.0,765.0,876.0,22388.0,24354.0,23.0,22.0,2.0,0.0,224.0,129.0,451.0,452.0,20.0,14.0,1423.0,1518.0,35.0,37.0,83.0,98.0,69.0,75.0,202.0,196.0,4865.0,5311.0,18.0,30.0
2022,Minnesota,280.0,199.0,6.0,15.0,11.0,27.0,4.0,4.0,7.0,8.0,13,9.0,14.0,1.0,0.0,201.0,108.0,23.0,10.0,0.0,0.0,543.0,194.0,2369.0,2414.0,281.0,394.0,172.0,229.0,14.0,9.0,12.0,8.0,46.0,65.0,413.0,542.0,26890.0,19872.0,13.0,11.0,0.0,0.0,78.0,52.0,582.0,376.0,33.0,10.0,2696.0,1417.0,19.0,15.0,43.0,54.0,87.0,46.0,168.0,165.0,5065.0,3831.0,13.0,18.0,280.0,199.0,6.0,15.0,11.0,27.0,4.0,4.0,7.0,8.0,13,9.0,14.0,1.0,0.0,201.0,108.0,23.0,10.0,0.0,0.0,543.0,194.0,2369.0,2414.0,281.0,394.0,172.0,229.0,14.0,9.0,12.0,8.0,46.0,65.0,413.0,542.0,26890.0,19872.0,13.0,11.0,0.0,0.0,78.0,52.0,582.0,376.0,33.0,10.0,2696.0,1417.0,19.0,15.0,43.0,54.0,87.0,46.0,168.0,165.0,5065.0,3831.0,13.0,18.0
2022,Mississippi State,296.0,240.0,15.0,12.0,29.0,26.0,10.0,7.0,11.0,16.0,13,9.0,14.0,3.0,0.0,294.0,73.0,31.0,34.0,1.0,0.0,807.0,596.0,4035.0,2703.0,634.0,422.0,427.0,252.0,14.0,9.0,36.0,15.0,82.0,84.0,790.0,643.0,23380.0,23263.0,21.0,16.0,1.0,1.0,213.0,137.0,296.0,447.0,12.0,20.0,1071.0,1757.0,31.0,26.0,83.0,55.0,69.0,61.0,176.0,182.0,5106.0,4460.0,19.0,21.0,296.0,240.0,15.0,12.0,29.0,26.0,10.0,7.0,11.0,16.0,13,9.0,14.0,3.0,0.0,294.0,73.0,31.0,34.0,1.0,0.0,807.0,596.0,4035.0,2703.0,634.0,422.0,427.0,252.0,14.0,9.0,36.0,15.0,82.0,84.0,790.0,643.0,23380.0,23263.0,21.0,16.0,1.0,1.0,213.0,137.0,296.0,447.0,12.0,20.0,1071.0,1757.0,31.0,26.0,83.0,55.0,69.0,61.0,176.0,182.0,5106.0,4460.0,19.0,21.0
2022,Missouri,241.0,241.0,9.0,12.0,18.0,19.0,11.0,7.0,12.0,15.0,13,9.0,11.0,2.0,1.0,99.0,87.0,14.0,11.0,0.0,0.0,229.0,150.0,2771.0,2799.0,391.0,394.0,247.0,235.0,11.0,9.0,13.0,18.0,101.0,70.0,828.0,553.0,24245.0,22495.0,13.0,14.0,1.0,1.0,147.0,204.0,493.0,444.0,21.0,19.0,2034.0,1632.0,35.0,23.0,91.0,91.0,77.0,65.0,193.0,186.0,4805.0,4431.0,20.0,18.0,241.0,241.0,9.0,12.0,18.0,19.0,11.0,7.0,12.0,15.0,13,9.0,11.0,2.0,1.0,99.0,87.0,14.0,11.0,0.0,0.0,229.0,150.0,2771.0,2799.0,391.0,394.0,247.0,235.0,11.0,9.0,13.0,18.0,101.0,70.0,828.0,553.0,24245.0,22495.0,13.0,14.0,1.0,1.0,147.0,204.0,493.0,444.0,21.0,19.0,2034.0,1632.0,35.0,23.0,91.0,91.0,77.0,65.0,193.0,186.0,4805.0,4431.0,20.0,18.0
