Source_File,Name,Link,Height,Weight,Dash40,Shuttle20,Vertical,Position,SPARQ,Power_Throw
85,Trae Elston,https://www.espn.com/college-sports/football/recruiting/player/_/id/115784/trae-elston,72,180,4.41,4.1,34.4,s_,NA,NA
85,Wayne Morgan,https://www.espn.com/college-sports/football/recruiting/player/_/id/109420/wayne-morgan,71,190,4.49,3.99,36.3,s_,NA,NA
85,LaDarrell McNeil,https://www.espn.com/college-sports/football/recruiting/player/_/id/110373/ladarrell-mcneil,73,190,4.64,4.4,33.8,s_,NA,NA
85,Jarrod Wilson,https://www.espn.com/college-sports/football/recruiting/player/_/id/123034/jarrod-wilson,73,190,4.73,4.53,32.5,s_,NA,NA
85,Elijah Shumate,https://www.espn.com/college-sports/football/recruiting/player/_/id/117348/elijah-shumate,72,205,4.52,4.41,28.5,s_,NA,NA
85,Reggie Daniels,https://www.espn.com/college-sports/football/recruiting/player/_/id/107356/reggie-daniels,73,185,4.63,4.4,30.1,s_,NA,NA
85,Jordan Diggs,https://www.espn.com/college-sports/football/recruiting/player/_/id/119394/jordan-diggs,72,195,NA,4.53,27.5,s_,NA,NA
85,Ronald Geohaghan,https://www.espn.com/college-sports/football/recruiting/player/_/id/84063/ronald-geohaghan,73,192,4.82,4.65,29,s_,NA,NA
85,C.J. Prosise,https://www.espn.com/college-sports/football/recruiting/player/_/id/110441/cj-prosise,73,190,4.73,4.56,29.6,s_,NA,NA
85,Corey Thompson,https://www.espn.com/college-sports/football/recruiting/player/_/id/105909/corey-thompson,73,205,4.66,4.06,36.3,s_,NA,NA
85,Quadry Antoine,https://www.espn.com/college-sports/football/recruiting/player/_/id/115423/quadry-antoine,72,205,4.65,4.72,27.5,s_,NA,NA
85,Erick Hallmon,https://www.espn.com/college-sports/football/recruiting/player/_/id/110790/erick-hallmon,72,192,NA,NA,26.5,s_,NA,NA
85,De'Van Bogard,https://www.espn.com/college-sports/football/recruiting/player/_/id/120532/devan-bogard,71,180,4.73,4.17,34,s_,NA,NA
85,Justin Hardee,https://www.espn.com/college-sports/football/recruiting/player/_/id/128316/justin-hardee,73,185,4.67,4.28,33.7,s_,NA,NA
85,Dinero Moss,https://www.espn.com/college-sports/football/recruiting/player/_/id/105665/dinero-moss,72,204,4.63,4.41,35,s_,NA,NA
85,T.J. Gurley,https://www.espn.com/college-sports/football/recruiting/player/_/id/118779/tj-gurley,70,184,NA,4.33,31,s_,NA,NA
85,Jaylen Johnson,https://www.espn.com/college-sports/football/recruiting/player/_/id/119706/jaylen-johnson,71,190,4.57,4.53,27,s_,NA,NA
85,Rayshawn Jenkins,https://www.espn.com/college-sports/football/recruiting/player/_/id/109433/rayshawn-jenkins,73,190,4.57,4.18,33.7,s_,NA,NA
85,Bam Bradley,https://www.espn.com/college-sports/football/recruiting/player/_/id/119839/bam-bradley,73,195,4.65,4.34,34.9,s_,NA,NA
85,Chanceller James,https://www.espn.com/college-sports/football/recruiting/player/_/id/130301/chanceller-james,74,182,4.8,NA,27,s_,NA,NA
85,David Reed,https://www.espn.com/college-sports/football/recruiting/player/_/id/108751/david-reed,71,195,4.67,4.4,34.6,s_,NA,NA
85,Dwayne Norman,https://www.espn.com/college-sports/football/recruiting/player/_/id/119281/dwayne-norman,72,182,4.56,4.5,33,s_,NA,NA
85,Derrick Raymond,https://www.espn.com/college-sports/football/recruiting/player/_/id/137609/derrick-raymond,72,170,4.4,4.55,33.5,s_,NA,NA
85,Donovan Riley,https://www.espn.com/college-sports/football/recruiting/player/_/id/113842/donovan-riley,71,200,4.7,4.51,26,s_,NA,NA
85,Clinton Heaven,https://www.espn.com/college-sports/football/recruiting/player/_/id/105610/clinton-heaven,72,190,4.89,4.54,27,s_,NA,NA
85,John Turner,https://www.espn.com/college-sports/football/recruiting/player/_/id/128324/john-turner,72,194,4.81,4.21,34.1,s_,NA,NA
85,Cyril Noland,https://www.espn.com/college-sports/football/recruiting/player/_/id/120225/cyril-noland,72,190,4.62,4.1,37.8,s_,NA,NA
85,Cedric Jiles,https://www.espn.com/college-sports/football/recruiting/player/_/id/105966/cedric-jiles,71,180,4.51,4.47,34.7,s_,NA,NA
85,Nigee Brehon,https://www.espn.com/college-sports/football/recruiting/player/_/id/109708/nigee-brehon,72,160,4.86,4.6,23,s_,NA,NA
85,Destin Challenger,https://www.espn.com/college-sports/football/recruiting/player/_/id/81986/destin-challenger,71,215,4.64,4.31,32.2,s_,NA,NA
85,Drew Madhu,https://www.espn.com/college-sports/football/recruiting/player/_/id/142259/drew-madhu,72,195,4.53,4.11,32.6,s_,NA,NA
85,Terry Harden,https://www.espn.com/college-sports/football/recruiting/player/_/id/128121/terry-harden,72,175,4.94,4.81,28.5,s_,NA,NA
85,Jordan Batiste,https://www.espn.com/college-sports/football/recruiting/player/_/id/115406/jordan-batiste,68,170,4.78,4.38,32,s_,NA,NA
85,Zach Hoffpauir,https://www.espn.com/college-sports/football/recruiting/player/_/id/122692/zach-hoffpauir,71,194,4.92,NA,29.5,s_,NA,NA
85,Travonte Fenton,https://www.espn.com/college-sports/football/recruiting/player/_/id/107775/travonte-fenton,71,188,4.91,4.56,35.8,s_,NA,NA
85,Marques Mosley,https://www.espn.com/college-sports/football/recruiting/player/_/id/136643/marques-mosley,73,174,4.77,4.03,30.2,s_,NA,NA
85,Billy Rolle III,https://www.espn.com/college-sports/football/recruiting/player/_/id/90668/billy-rolle-iii,70,195,4.82,4.63,23.5,s_,NA,NA
85,Sam Green,https://www.espn.com/college-sports/football/recruiting/player/_/id/130253/sam-green,72,183,4.89,4.75,25.5,s_,NA,NA
85,Elijah McClendon,https://www.espn.com/college-sports/football/recruiting/player/_/id/112880/elijah-mcclendon,72,185,4.82,4.69,27.7,s_,NA,NA
85,Thaddeus LaGrone,https://www.espn.com/college-sports/football/recruiting/player/_/id/111106/thaddeus-lagrone,74,198,4.45,4.34,34.4,s_,NA,NA
86,Keanu Neal,https://www.espn.com/college-sports/football/recruiting/player/_/id/138986/keanu-neal,73,203,4.59,4.12,36.9,s_,NA,NA
86,Marcell Harris,https://www.espn.com/college-sports/football/recruiting/player/_/id/120689/marcell-harris,73,209,4.58,4.28,32,s_,NA,NA
86,Holland Fisher,https://www.espn.com/college-sports/football/recruiting/player/_/id/139998/holland-fisher,74,203,4.7,4.06,36.4,s_,NA,NA
86,Tray Matthews,https://www.espn.com/college-sports/football/recruiting/player/_/id/138785/tray-matthews,72,194,4.74,4.37,36,s_,NA,NA
86,Nick Washington,https://www.espn.com/college-sports/football/recruiting/player/_/id/139018/nick-washington,72,183,4.53,4.22,32.9,s_,NA,NA
86,Jayme Thompson,https://www.espn.com/college-sports/football/recruiting/player/_/id/123161/jayme-thompson,74,183,4.54,4.23,32.9,s_,NA,NA
86,Hatari Byrd,https://www.espn.com/college-sports/football/recruiting/player/_/id/140940/hatari-byrd,73,192,4.62,4.12,35.6,s_,NA,NA
86,Erik Huhn,https://www.espn.com/college-sports/football/recruiting/player/_/id/150623/erik-huhn,74,205,4.5,NA,NA,s_,NA,NA
86,Jalyn Powell,https://www.espn.com/college-sports/football/recruiting/player/_/id/128369/jalyn-powell,72,187,4.82,4.28,32.6,s_,NA,NA
86,Darron Lee,https://www.espn.com/college-sports/football/recruiting/player/_/id/135995/darron-lee,74,205,4.68,4.53,34.6,s_,NA,NA
86,Delano Hill,https://www.espn.com/college-sports/football/recruiting/player/_/id/151225/delano-hill,72,198,4.44,4.34,31.6,s_,NA,NA
86,Austin Logan,https://www.espn.com/college-sports/football/recruiting/player/_/id/138977/austin-logan,73,181,4.86,4.53,29.5,s_,NA,NA
86,Terin Solomon,https://www.espn.com/college-sports/football/recruiting/player/_/id/160020/terin-solomon,71,183,4.92,4.41,30,s_,NA,NA
86,Tyler Foreman,https://www.espn.com/college-sports/football/recruiting/player/_/id/143788/tyler-foreman,74,175,4.63,4.26,34,s_,NA,NA
86,Jonathan Wiggins,https://www.espn.com/college-sports/football/recruiting/player/_/id/150624/jonathan-wiggins,74,195,4.76,4.44,30.3,s_,NA,NA
86,Ali Groves,https://www.espn.com/college-sports/football/recruiting/player/_/id/120681/ali-groves,70,185,4.61,NA,27.5,s_,NA,NA
86,Quincy Mauger,https://www.espn.com/college-sports/football/recruiting/player/_/id/138251/quincy-mauger,72,199,4.8,4.41,35.9,s_,NA,NA
86,Trevor Walker,https://www.espn.com/college-sports/football/recruiting/player/_/id/158099/trevor-walker,71,190,4.87,4.31,36.7,s_,NA,NA
86,George Baltimore,https://www.espn.com/college-sports/football/recruiting/player/_/id/138410/george-baltimore,72,195,4.65,4.34,28.4,s_,NA,NA
86,Tre Flowers,https://www.espn.com/college-sports/football/recruiting/player/_/id/130773/tre-flowers,75,180,4.64,4.33,30.4,s_,NA,NA
86,Blake McClain,https://www.espn.com/college-sports/football/recruiting/player/_/id/129778/blake-mcclain,71,185,4.8,4.46,30.7,s_,NA,NA
86,Charles Clark,https://www.espn.com/college-sports/football/recruiting/player/_/id/141556/charles-clark,72,182,4.83,NA,30.7,s_,NA,NA
86,Shaun Rupert,https://www.espn.com/college-sports/football/recruiting/player/_/id/151813/shaun-rupert,72,179,4.71,4.28,37.7,s_,NA,NA
86,Bryant Gross-Amiento,https://www.espn.com/college-sports/football/recruiting/player/_/id/120980/bryant-gross-amiento,73,185,4.71,4.68,31.1,s_,NA,NA
86,Matt Milano,https://www.espn.com/college-sports/football/recruiting/player/_/id/138985/matt-milano,72,194,4.64,4.25,34.3,s_,NA,NA
86,Darrion Richardson,https://www.espn.com/college-sports/football/recruiting/player/_/id/129920/darrion-richardson,71,190,4.84,4.56,22.9,s_,NA,NA
86,Simeon Thomas,https://www.espn.com/college-sports/football/recruiting/player/_/id/152280/simeon-thomas,75,172,4.67,4.25,36.5,s_,NA,NA
86,Xavier Smith,https://www.espn.com/college-sports/football/recruiting/player/_/id/124365/xavier-smith,73,184,4.82,4.4,34.9,s_,NA,NA
86,Deric Robertson,https://www.espn.com/college-sports/football/recruiting/player/_/id/138405/deric-robertson,73,195,4.34,4.22,30.9,s_,NA,NA
86,Tony Harper,https://www.espn.com/college-sports/football/recruiting/player/_/id/150627/tony-harper,76,194,4.98,4.29,28.2,s_,NA,NA
86,Kasey Gaines,https://www.espn.com/college-sports/football/recruiting/player/_/id/138265/kasey-gaines,69,165,4.68,4.2,31,s_,NA,NA
86,Shaquem Griffin,https://www.espn.com/college-sports/football/recruiting/player/_/id/129894/shaquem-griffin,73,183,4.63,4.16,32.7,s_,NA,NA
86,James Crawford,https://www.espn.com/college-sports/football/recruiting/player/_/id/129506/james-crawford,73,190,5.13,5.03,28.3,s_,NA,NA
86,Jalen Battle,https://www.espn.com/college-sports/football/recruiting/player/_/id/129649/jalen-battle,74,165,5.25,4.53,23.2,s_,NA,NA
86,Terrance Toney,https://www.espn.com/college-sports/football/recruiting/player/_/id/129196/terrance-toney,72,175,4.69,4.21,32.8,s_,NA,NA
86,C.J. Jones,https://www.espn.com/college-sports/football/recruiting/player/_/id/139406/cj-jones,72,195,4.83,4.81,30.6,s_,NA,NA
87,Jamal Adams,https://www.espn.com/college-sports/football/recruiting/player/_/id/157051/jamal-adams,72,204,4.48,4.23,34,s_,NA,NA
87,Edward Paris Jr.,https://www.espn.com/college-sports/football/recruiting/player/_/id/138699/edward-paris-jr,72,201,4.53,4.27,39.7,s_,NA,NA
87,Dylan Sumner-Gardner,https://www.espn.com/college-sports/football/recruiting/player/_/id/158089/dylan-sumner-gardner,73,198,4.75,4.33,29.9,s_,NA,NA
87,Bishard Baker,https://www.espn.com/college-sports/football/recruiting/player/_/id/169247/bishard-baker,69,174,4.51,4.15,35,s_,NA,NA
87,C.J. Hampton,https://www.espn.com/college-sports/football/recruiting/player/_/id/155550/cj-hampton,73,193,4.48,4.43,34.7,s_,NA,NA
87,Kyle Gibson,https://www.espn.com/college-sports/football/recruiting/player/_/id/132388/kyle-gibson,72,169,4.65,4.27,33.9,s_,NA,NA
87,Mattrell McGraw,https://www.espn.com/college-sports/football/recruiting/player/_/id/170252/mattrell-mcgraw,70,180,NA,4.29,35.1,s_,NA,NA
87,Quincy Wilson,https://www.espn.com/college-sports/football/recruiting/player/_/id/150250/quincy-wilson,73,197,4.6,4.16,32.4,s_,NA,NA
87,Chris Williams,https://www.espn.com/college-sports/football/recruiting/player/_/id/172180/chris-williams,73,169,4.87,4.48,27.5,s_,NA,NA
87,John Bonney,https://www.espn.com/college-sports/football/recruiting/player/_/id/169946/john-bonney,72,182,4.62,4.1,34.3,s_,NA,NA
87,Michael Johnson,https://www.espn.com/college-sports/football/recruiting/player/_/id/172760/michael-johnson,74,190,5.2,4.63,26.6,s_,NA,NA
87,Darin Smalls,https://www.espn.com/college-sports/football/recruiting/player/_/id/172849/darin-smalls,71,205,4.81,4.44,29,s_,NA,NA
87,Lavon Washington,https://www.espn.com/college-sports/football/recruiting/player/_/id/185258/lavon-washington,71,180,4.56,4.18,33.8,s_,NA,NA
87,John Battle IV,https://www.espn.com/college-sports/football/recruiting/player/_/id/172367/john-battle-iv,73,171,NA,4.6,25,s_,NA,NA
87,Alfred Dickens,https://www.espn.com/college-sports/football/recruiting/player/_/id/173815/alfred-dickens,72,201,4.77,4.76,NA,s_,NA,NA
87,Cameron Glenn,https://www.espn.com/college-sports/football/recruiting/player/_/id/177120/cameron-glenn,71,175,NA,4.41,31.3,s_,NA,NA
87,Kobie Walker,https://www.espn.com/college-sports/football/recruiting/player/_/id/168615/kobie-walker,75,188,4.75,4.45,30,s_,NA,NA
87,Vontre McQuinnie,https://www.espn.com/college-sports/football/recruiting/player/_/id/172693/vontre-mcquinnie,73,204,NA,4.21,NA,s_,NA,NA
87,Dae'Juan Funderburk,https://www.espn.com/college-sports/football/recruiting/player/_/id/169936/daejuan-funderburk,73,187,NA,4.53,32.7,s_,NA,NA
87,Cameron Albright,https://www.espn.com/college-sports/football/recruiting/player/_/id/172431/cameron-albright,73,210,4.8,4.34,29.6,s_,NA,NA
87,Josh Kalu,https://www.espn.com/college-sports/football/recruiting/player/_/id/153925/josh-kalu,73,171,4.91,4.2,35.1,s_,NA,NA
87,Tony Fields,https://www.espn.com/college-sports/football/recruiting/player/_/id/153028/tony-fields,71,207,4.83,4.41,34.2,s_,NA,NA
87,Alijah Holder,https://www.espn.com/college-sports/football/recruiting/player/_/id/178533/alijah-holder,73,165,4.65,4.27,32.9,s_,NA,NA
87,Trey Marshall,https://www.espn.com/college-sports/football/recruiting/player/_/id/170231/trey-marshall,72,196,4.53,4.09,35.9,s_,NA,NA
87,Jaisen Sanchez,https://www.espn.com/college-sports/football/recruiting/player/_/id/127984/jaisen-sanchez,72,190,4.81,4.32,29.1,s_,NA,NA
87,Khalia Hackett,https://www.espn.com/college-sports/football/recruiting/player/_/id/172458/khalia-hackett,74,205,4.96,4.72,23.8,s_,NA,NA
87,Juan Jenkins,https://www.espn.com/college-sports/football/recruiting/player/_/id/168022/juan-jenkins,70,203,NA,NA,28.3,s_,NA,NA
87,Quentin Tartabull,https://www.espn.com/college-sports/football/recruiting/player/_/id/159873/quentin-tartabull,71,186,4.68,4.31,38.7,s_,NA,NA
87,Emmanuel Smith,https://www.espn.com/college-sports/football/recruiting/player/_/id/156447/emmanuel-smith,74,200,4.7,4.41,32.6,s_,NA,NA
87,Evan White,https://www.espn.com/college-sports/football/recruiting/player/_/id/184531/evan-white,74,192,4.93,4.38,29.2,s_,NA,NA
87,Glen Ihenacho,https://www.espn.com/college-sports/football/recruiting/player/_/id/173202/glen-ihenacho,71,184,4.48,4.3,38,s_,NA,NA
87,Denzel Franklin,https://www.espn.com/college-sports/football/recruiting/player/_/id/138370/denzel-franklin,72,182,4.98,4.3,31.6,s_,NA,NA
87,Anthony Milton,https://www.espn.com/college-sports/football/recruiting/player/_/id/174246/anthony-milton,72,168,4.74,4.12,26.8,s_,NA,NA
87,C.J. Reavis,https://www.espn.com/college-sports/football/recruiting/player/_/id/164296/cj-reavis,73,199,4.58,4.42,28.5,s_,NA,NA
87,Marquese Dudley-Gordon,https://www.espn.com/college-sports/football/recruiting/player/_/id/170141/marquese-dudley-gordon,71,185,4.71,NA,NA,s_,NA,NA
87,Ryan Mayes,https://www.espn.com/college-sports/football/recruiting/player/_/id/152339/ryan-mayes,73,183,5,4.56,33,s_,NA,NA
87,John Plattenburg,https://www.espn.com/college-sports/football/recruiting/player/_/id/173205/john-plattenburg,70,179,4.62,4.35,35,s_,NA,NA
87,Kaleb Prewett,https://www.espn.com/college-sports/football/recruiting/player/_/id/158674/kaleb-prewett,73,195,4.73,4.69,31.1,s_,NA,NA
87,Marques Gayot,https://www.espn.com/college-sports/football/recruiting/player/_/id/152474/marques-gayot,73,203,4.65,4.47,30.6,s_,NA,NA
87,Lubern Figaro,https://www.espn.com/college-sports/football/recruiting/player/_/id/178456/lubern-figaro,73,180,4.5,NA,NA,s_,NA,NA
87,Timothy Cason II,https://www.espn.com/college-sports/football/recruiting/player/_/id/162162/timothy-cason-ii,72,179,4.78,4.25,30.3,s_,NA,NA
87,Nick Orr,https://www.espn.com/college-sports/football/recruiting/player/_/id/158065/nick-orr,70,166,4.69,4.37,NA,s_,NA,NA
87,Jason Hall,https://www.espn.com/college-sports/football/recruiting/player/_/id/138010/jason-hall,74,192,4.73,4.31,31.4,s_,NA,NA
87,Joeal Williams,https://www.espn.com/college-sports/football/recruiting/player/_/id/153946/joeal-williams,70,182,4.56,4.16,35.4,s_,NA,NA
87,Ayden Bonilla,https://www.espn.com/college-sports/football/recruiting/player/_/id/138333/ayden-bonilla,73,199,4.67,4.38,33.4,s_,NA,NA
87,Devin Williams,https://www.espn.com/college-sports/football/recruiting/player/_/id/144768/devin-williams,69,182,5,4.32,28,s_,NA,NA
87,Dwayne Eugene,https://www.espn.com/college-sports/football/recruiting/player/_/id/182270/dwayne-eugene,72,218,NA,NA,NA,s_,NA,NA
87,Deandre Scott,https://www.espn.com/college-sports/football/recruiting/player/_/id/151271/deandre-scott,69,175,4.68,4.53,27.6,s_,NA,NA
88,Derwin James,https://www.espn.com/college-sports/football/recruiting/player/_/id/152264/derwin-james,74,202,4.52,4.27,36.9,s_,NA,NA
88,Deionte Thompson,https://www.espn.com/college-sports/football/recruiting/player/_/id/172789/deionte-thompson,73,175,4.71,4.35,34.2,s_,NA,NA
88,Marvell Tell,https://www.espn.com/college-sports/football/recruiting/player/_/id/178588/marvell-tell,74,185,4.62,4.34,37.5,s_,NA,NA
88,Larry Pryor Jr.,https://www.espn.com/college-sports/football/recruiting/player/_/id/171151/larry-pryor-jr,72,203,4.72,4.07,30.6,s_,NA,NA
88,Marcus Lewis,https://www.espn.com/college-sports/football/recruiting/player/_/id/188869/marcus-lewis,74,187,4.54,4.13,34.8,s_,NA,NA
88,Frank Buncom IV,https://www.espn.com/college-sports/football/recruiting/player/_/id/185849/frank-buncom-iv,74,190,NA,4.19,33.6,s_,NA,NA
88,Ben Edwards,https://www.espn.com/college-sports/football/recruiting/player/_/id/173728/ben-edwards,71,192,4.77,4.47,30.3,s_,NA,NA
88,Kendrell McFadden,https://www.espn.com/college-sports/football/recruiting/player/_/id/162959/kendrell-mcfadden,74,189,NA,4.66,27,s_,NA,NA
88,Marcus Walker,https://www.espn.com/college-sports/football/recruiting/player/_/id/187887/marcus-walker,73,178,4.81,4.41,28.3,s_,NA,NA
88,Justin Dunning,https://www.espn.com/college-sports/football/recruiting/player/_/id/177553/justin-dunning,75,204,4.59,4.31,37.3,s_,NA,NA
88,Will Sunderland Jr.,https://www.espn.com/college-sports/football/recruiting/player/_/id/180657/will-sunderland-jr,74,190,4.58,4.19,33.2,s_,NA,NA
88,Davante Davis,https://www.espn.com/college-sports/football/recruiting/player/_/id/195608/davante-davis,75,185,NA,4.5,33.6,s_,NA,NA
88,Kevin Henry,https://www.espn.com/college-sports/football/recruiting/player/_/id/187882/kevin-henry,73,217,NA,4.34,29.3,s_,NA,NA
88,Arrington Farrar,https://www.espn.com/college-sports/football/recruiting/player/_/id/177349/arrington-farrar,74,201,4.88,4.06,31.9,s_,NA,NA
88,Ronnie Harrison,https://www.espn.com/college-sports/football/recruiting/player/_/id/180467/ronnie-harrison,74,192,4.86,4.72,33.6,s_,NA,NA
